,pred_type,ID,ds,numbox,weight,bulk
1422,zhongzhuang,51,2016-08-01,24734,188827.716,908.300494
1423,zhongzhuang,51,2016-08-02,11829,113835.418,541.363928
1424,zhongzhuang,51,2016-08-03,12750,106848.648,519.746141
1425,zhongzhuang,51,2016-08-04,12337,108308.916,481.267372
1426,zhongzhuang,51,2016-08-05,27746,241680.046,1186.290687
1427,zhongzhuang,51,2016-08-06,14590,128885.067,695.132503
1428,zhongzhuang,51,2016-08-07,13725,121040.629,528.293785
1429,zhongzhuang,51,2016-08-08,21576,185619.84,889.660773
1430,zhongzhuang,51,2016-08-09,11459,118685.35,498.726598
1431,zhongzhuang,51,2016-08-10,11659,111152.118,521.839071
1432,zhongzhuang,51,2016-08-11,19844,171267.014,795.86654
1433,zhongzhuang,51,2016-08-12,16639,171955.647,741.621383
1434,zhongzhuang,51,2016-08-13,16292,163516.908,761.268994
1435,zhongzhuang,51,2016-08-14,14755,123016.64,659.320319
1436,zhongzhuang,51,2016-08-15,10414,89891.748,445.032328
1437,zhongzhuang,51,2016-08-16,15416,133251.82,661.810484
1438,zhongzhuang,51,2016-08-17,11929,108123.255,564.926797
1439,zhongzhuang,51,2016-08-18,13399,130301.913,681.653088
1440,zhongzhuang,51,2016-08-19,17848,170419.536,739.104771
1441,zhongzhuang,51,2016-08-20,21209,211978.274,824.811307
1442,zhongzhuang,51,2016-08-21,16545,161065.428,758.073242
1443,zhongzhuang,51,2016-08-22,23262,167475.33,870.065716
1444,zhongzhuang,51,2016-08-23,17521,140454.631,654.273955
1445,zhongzhuang,51,2016-08-24,10202,96497.934,405.481211
1446,zhongzhuang,51,2016-08-25,16761,138847.538,775.679736
1447,zhongzhuang,51,2016-08-26,13484,100673.18,556.317878
1448,zhongzhuang,51,2016-08-27,22772,211759.811,930.56137
1449,zhongzhuang,51,2016-08-28,15639,137379.211,627.136275
1450,zhongzhuang,51,2016-08-29,21628,199529.332,890.740685
1451,zhongzhuang,51,2016-08-30,15742,161770.12,669.351096
1452,zhongzhuang,51,2016-08-31,8308,79360.86,413.14408
1453,zhongzhuang,51,2016-09-01,18083,136414.248,741.664025
1454,zhongzhuang,51,2016-09-02,13708,122062.774,492.920009
1455,zhongzhuang,51,2016-09-03,29743,243924.251,902.941658
1456,zhongzhuang,51,2016-09-04,32766,260673.4,1369.381365
1457,zhongzhuang,51,2016-09-05,32945,253846.651,1311.155227
1458,zhongzhuang,51,2016-09-06,13547,123100.118,598.223196
1459,zhongzhuang,51,2016-09-07,16489,173368.779,748.606707
1460,zhongzhuang,51,2016-09-08,17419,167658.624,764.012288
1461,zhongzhuang,51,2016-09-09,32982,277512.387,1310.691403
1462,zhongzhuang,51,2016-09-10,19679,203812.107,949.769975
1463,zhongzhuang,51,2016-09-11,47569,366410.096,1783.615332
1464,zhongzhuang,51,2016-09-12,38575,284019.908,1357.771424
1465,zhongzhuang,51,2016-09-13,26932,247829.347,1097.121097
1466,zhongzhuang,51,2016-09-14,8031,77844.432,376.463283
1467,zhongzhuang,51,2016-09-15,21384,191812.314,989.174084
1468,zhongzhuang,51,2016-09-16,20258,161714.928,905.44076
1469,zhongzhuang,51,2016-09-17,29035,226735.927,1145.993519
1470,zhongzhuang,51,2016-09-18,35330,302757.212,1322.935602
1471,zhongzhuang,51,2016-09-19,17592,144163.124,609.645527
1472,zhongzhuang,51,2016-09-20,30594,227052.96,1109.550263
1473,zhongzhuang,51,2016-09-21,29388,255782.494,1147.236086
1474,zhongzhuang,51,2016-09-22,21531,173951.393,772.198791
1475,zhongzhuang,51,2016-09-23,30587,252364.821,1338.943958
1476,zhongzhuang,51,2016-09-24,31658,275333.41,1311.735892
1477,zhongzhuang,51,2016-09-25,27097,230445.95,1296.848569
1478,zhongzhuang,51,2016-09-26,30701,292044.479,1240.306613
1479,zhongzhuang,51,2016-09-27,26097,270103.597,1140.644364
1480,zhongzhuang,51,2016-09-28,21228,163147.787,976.330612
1481,zhongzhuang,51,2016-09-29,22560,223549.419,1328.561547
1482,zhongzhuang,51,2016-09-30,31223,328984.72,1342.614968
1483,zhongzhuang,51,2016-10-01,34366,274422.615,1235.098226
1484,zhongzhuang,51,2016-10-02,24574,240514.133,1082.612556
1485,zhongzhuang,51,2016-10-03,52337,427390.618,2315.578347
1486,zhongzhuang,51,2016-10-04,45260,373733.451,1757.87688
1487,zhongzhuang,51,2016-10-05,21517,223426.836,916.187125
1488,zhongzhuang,51,2016-10-06,22396,215153.877,1047.835244
1489,zhongzhuang,51,2016-10-07,1116,8132.27,47.6711
1490,zhongzhuang,51,2016-10-08,19031,165760.333,877.296979
1491,zhongzhuang,51,2016-10-09,10785,96420.09,443.503708
1492,zhongzhuang,51,2016-10-10,16028,174848.544,757.293072
1493,zhongzhuang,51,2016-10-11,19307,182117.218,931.121892
1494,zhongzhuang,51,2016-10-12,30971,260595.974,1292.194177
1495,zhongzhuang,51,2016-10-13,35879,332750.356,1633.363462
1496,zhongzhuang,51,2016-10-14,41075,404158.035,1595.802283
1497,zhongzhuang,51,2016-10-15,40668,363999.151,1591.762987
1498,zhongzhuang,51,2016-10-16,42054,430713.45,2380.774673
1499,zhongzhuang,51,2016-10-17,48767,378762.874,1866.644484
1500,zhongzhuang,51,2016-10-18,69951,544215.414,2540.986346
1501,zhongzhuang,51,2016-10-19,42063,428058.18,1715.401217
1502,zhongzhuang,51,2016-10-20,48097,408406.977,1849.34416
1503,zhongzhuang,51,2016-10-21,55414,545927.405,2767.450364
1504,zhongzhuang,51,2016-10-22,56162,463628.291,2223.90213
1505,zhongzhuang,51,2016-10-23,34728,265155.017,1452.382561
1506,zhongzhuang,51,2016-10-24,59615,515471.342,2394.746091
1507,zhongzhuang,51,2016-10-25,53659,487942.198,2750.610322
1508,zhongzhuang,51,2016-10-26,43426,315311.35,1700.829474
1509,zhongzhuang,51,2016-10-27,68917,569044.415,2754.3038
1510,zhongzhuang,51,2016-10-28,49571,522281.732,2296.224917
1511,zhongzhuang,51,2016-10-29,65809,553124.03,2655.162805
1512,zhongzhuang,51,2016-10-30,60284,531568.927,2639.412586
1513,zhongzhuang,51,2016-10-31,88973,859425.03,3537.81529
1514,zhongzhuang,51,2016-11-01,45792,372781.152,1901.081055
1515,zhongzhuang,51,2016-11-02,26522,278505.97,1474.242829
1516,zhongzhuang,51,2016-11-03,45311,369602.018,1849.103631
1517,zhongzhuang,51,2016-11-04,44492,464728.743,1974.661673
1518,zhongzhuang,51,2016-11-05,5447,68681.36,465.565997
1519,zhongzhuang,51,2016-11-06,46074,436977.241,1873.098068
1520,zhongzhuang,51,2016-11-07,54501,526512.844,2130.492309
1521,zhongzhuang,51,2016-11-08,33773,392706.327,1456.386865
1522,zhongzhuang,51,2016-11-09,39170,327703.056,1647.5972
1523,zhongzhuang,51,2016-11-10,21571,253380.39,986.447045
1524,zhongzhuang,51,2016-11-11,31188,314891.272,1298.650634
1525,zhongzhuang,51,2016-11-12,28186,305284.45,1074.263867
1526,zhongzhuang,51,2016-11-13,11218,106995.02,596.428793
1527,zhongzhuang,51,2016-11-14,10194,133493.12,534.632298
1528,zhongzhuang,51,2016-11-15,17662,174692.29,786.61723
1529,zhongzhuang,51,2016-11-16,15893,170846.96,749.219834
1530,zhongzhuang,51,2016-11-17,18238,182186.21,1040.045802
1531,zhongzhuang,51,2016-11-18,9191,112179.37,399.783196
1532,zhongzhuang,51,2016-11-19,26607,278985.7,1158.413639
1533,zhongzhuang,51,2016-11-20,45234,450066.21,1994.360028
1534,zhongzhuang,51,2016-11-21,40285,325882.677,2087.035977
1535,zhongzhuang,51,2016-11-22,31592,225899.57,1337.06103
1536,zhongzhuang,51,2016-11-23,41713,358674.402,1945.980885
1537,zhongzhuang,51,2016-11-24,16655,125458.26,666.427672
1538,zhongzhuang,51,2016-11-25,35006,342469.299,1464.85074
1539,zhongzhuang,51,2016-11-26,33984,275964.728,1620.69051
1540,zhongzhuang,51,2016-11-27,40655,383741.15,1972.532513
1541,zhongzhuang,51,2016-11-28,47197,400382.937,1966.546797
1542,zhongzhuang,51,2016-11-29,34161,269136.584,1372.645571
1543,zhongzhuang,51,2016-11-30,19187,205942.65,986.964338
1544,zhongzhuang,51,2016-12-01,26597,245727.841,1267.832887
1545,zhongzhuang,51,2016-12-02,49998,395881.913,2091.928115
1546,zhongzhuang,51,2016-12-03,34097,335851.11,1490.175261
1547,zhongzhuang,51,2016-12-04,21553,186731.296,933.224018
1548,zhongzhuang,51,2016-12-05,29286,232585.71,1211.665894
1549,zhongzhuang,51,2016-12-06,40274,311529.338,1716.817554
1550,zhongzhuang,51,2016-12-07,17584,133250.3,622.332296
1551,zhongzhuang,51,2016-12-08,18246,165882.34,917.279044
1552,zhongzhuang,51,2016-12-09,21248,196662.483,971.010138
1553,zhongzhuang,51,2016-12-10,17682,185125.109,855.258025
1554,zhongzhuang,51,2016-12-11,27046,193062.708,1216.542378
1555,zhongzhuang,51,2016-12-12,35908,294963.096,1338.196466
1556,zhongzhuang,51,2016-12-13,15336,145392.818,706.013396
1557,zhongzhuang,51,2016-12-14,21945,183297.952,966.278924
1558,zhongzhuang,51,2016-12-15,12145,185492.859,677.944851
1559,zhongzhuang,51,2016-12-16,24476,208983.372,1053.90409
1560,zhongzhuang,51,2016-12-17,35746,274865.906,1460.627212
1561,zhongzhuang,51,2016-12-18,26337,260526.05,1319.811974
1562,zhongzhuang,51,2016-12-19,30691,236057.516,1308.639038
1563,zhongzhuang,51,2016-12-20,6483,41823.94,234.157798
1564,zhongzhuang,51,2016-12-21,8372,81251.77,414.380756
1565,zhongzhuang,51,2016-12-22,39988,354719.695,1943.260534
1566,zhongzhuang,51,2016-12-23,34583,271416.614,1160.022657
1567,zhongzhuang,51,2016-12-24,30967,229410.37,1054.04509
1568,zhongzhuang,51,2016-12-25,46658,383672.172,1908.90704
1569,zhongzhuang,51,2016-12-26,47264,420193.88,1915.54641
1570,zhongzhuang,51,2016-12-27,30985,260108.99,1210.034842
1571,zhongzhuang,51,2016-12-28,40276,291870.312,1387.647778
1572,zhongzhuang,51,2016-12-29,31607,210801.39,1242.911863
1573,zhongzhuang,51,2016-12-30,16798,163109.698,778.730447
1574,zhongzhuang,51,2016-12-31,25328,233693.75,1098.897288
1575,zhongzhuang,51,2017-01-01,6833,43954.232,391.343044
1576,zhongzhuang,51,2017-01-02,6564,38922.29,306.382492
1577,zhongzhuang,51,2017-01-03,7707,80545.48,326.878676
1578,zhongzhuang,51,2017-01-04,17982,146875.44,818.142836
1579,zhongzhuang,51,2017-01-05,16188,128980.89,791.275779
1580,zhongzhuang,51,2017-01-06,4672,32939.903,208.106196
1581,zhongzhuang,51,2017-01-07,13528,97095.67,623.169262
1582,zhongzhuang,51,2017-01-08,8012,61160.97,346.024542
1583,zhongzhuang,51,2017-01-09,14291,110752.116,693.248297
1584,zhongzhuang,51,2017-01-10,12432,106512.12,637.550508
1585,zhongzhuang,51,2017-01-11,8916,84146.857,409.3294
1586,zhongzhuang,51,2017-01-12,14047,115168.118,662.306042
1587,zhongzhuang,51,2017-01-13,7918,48787.38,341.201493
1588,zhongzhuang,51,2017-01-14,27883,221702.667,1124.760235
1589,zhongzhuang,51,2017-01-15,25220,180083.43,1162.105642
1590,zhongzhuang,51,2017-01-16,16456,141715.334,816.169004
1591,zhongzhuang,51,2017-01-17,36523,269803.69,1545.076539
1592,zhongzhuang,51,2017-01-18,17530,170579.302,892.776268
1593,zhongzhuang,51,2017-01-19,23151,206965.076,959.585454
1594,zhongzhuang,51,2017-01-20,21150,171334.93,944.24206
1595,zhongzhuang,51,2017-01-21,31827,246452.36,1362.142298
1596,zhongzhuang,51,2017-01-22,30594,210245.55,1183.650714
1597,zhongzhuang,51,2017-01-23,16190,140496.904,811.279906
1598,zhongzhuang,51,2017-01-24,21321,187457.85,745.050694
1599,zhongzhuang,51,2017-01-25,1054,7304.2,42.111596
1600,zhongzhuang,51,2017-01-26,6305,54254.69,278.268156
1601,zhongzhuang,51,2017-02-03,1648,13068.0,23.992
1602,zhongzhuang,51,2017-02-05,5554,53276.0,347.359796
1603,zhongzhuang,51,2017-02-06,5702,42034.9,221.0086
1604,zhongzhuang,51,2017-02-07,13348,106185.94,564.879984
1605,zhongzhuang,51,2017-02-08,8036,85612.432,417.8294
1606,zhongzhuang,51,2017-02-09,13368,113254.338,593.065788
1607,zhongzhuang,51,2017-02-10,14642,145089.222,711.772396
1608,zhongzhuang,51,2017-02-11,15084,143320.628,636.127844
1609,zhongzhuang,51,2017-02-12,18172,134497.04,833.020038
1610,zhongzhuang,51,2017-02-13,18618,186455.72,777.920984
1611,zhongzhuang,51,2017-02-14,11974,100569.18,579.903996
1612,zhongzhuang,51,2017-02-15,18326,195515.12,827.362046
1613,zhongzhuang,51,2017-02-16,14292,156321.76,648.808494
1614,zhongzhuang,51,2017-02-17,18336,205186.608,1041.793802
1615,zhongzhuang,51,2017-02-18,8658,90529.3,491.051996
1616,zhongzhuang,51,2017-02-19,22297,191199.548,1158.139098
1617,zhongzhuang,51,2017-02-20,16716,124702.27,592.634692
1618,zhongzhuang,51,2017-02-21,13813,113302.78,595.778684
1619,zhongzhuang,51,2017-02-22,8452,72729.249,494.475183
1620,zhongzhuang,51,2017-02-23,28309,280085.677,1165.666106
1621,zhongzhuang,51,2017-02-24,17471,153997.106,637.739261
1622,zhongzhuang,51,2017-02-25,15474,160748.92,806.442534
1623,zhongzhuang,51,2017-02-26,11388,123626.518,571.995446
1624,zhongzhuang,51,2017-02-27,12742,100989.38,583.285894
1625,zhongzhuang,51,2017-02-28,27079,210120.217,1192.079672
1626,zhongzhuang,51,2017-03-01,14225,114976.008,521.007994
1627,zhongzhuang,51,2017-03-02,15491,135326.618,678.759432
1628,zhongzhuang,51,2017-03-03,25447,216844.993,1184.32369
1629,zhongzhuang,51,2017-03-04,15868,140030.079,768.358325
1630,zhongzhuang,51,2017-03-05,22439,219038.646,884.956193
1631,zhongzhuang,51,2017-03-06,25439,218762.69,1193.803924
1632,zhongzhuang,51,2017-03-07,10350,99330.253,560.458996
1633,zhongzhuang,51,2017-03-08,19437,142456.07,665.113214
1634,zhongzhuang,51,2017-03-09,19996,166342.124,800.632018
1635,zhongzhuang,51,2017-03-10,22184,222908.199,869.147355
1636,zhongzhuang,51,2017-03-11,21505,186258.342,959.482891
1637,zhongzhuang,51,2017-03-12,24617,221880.02,1189.085586
1638,zhongzhuang,51,2017-03-13,24314,208090.62,1135.154482
1639,zhongzhuang,51,2017-03-14,18609,144388.908,960.899668
1640,zhongzhuang,51,2017-03-15,11579,125780.928,590.525702
1641,zhongzhuang,51,2017-03-16,19979,168022.69,845.400396
1642,zhongzhuang,51,2017-03-17,26239,207145.789,1289.220555
1643,zhongzhuang,51,2017-03-18,26347,222707.619,1158.402072
1644,zhongzhuang,51,2017-03-19,29223,242263.84,1059.095872
1645,zhongzhuang,51,2017-03-20,30448,238145.54,1501.861502
1646,zhongzhuang,51,2017-03-21,19774,163281.34,820.183078
1647,zhongzhuang,51,2017-03-22,19153,171665.78,794.080408
1648,zhongzhuang,51,2017-03-23,23399,207068.229,1242.317064
1649,zhongzhuang,51,2017-03-24,23849,202225.31,1017.721088
1650,zhongzhuang,51,2017-03-25,24044,153354.05,780.662969
1651,zhongzhuang,51,2017-03-26,30470,291358.17,1307.700553
1652,zhongzhuang,51,2017-03-27,23639,203571.19,1081.129385
1653,zhongzhuang,51,2017-03-28,22438,166653.4,947.496796
1654,zhongzhuang,51,2017-03-29,20724,163667.56,795.982312
1655,zhongzhuang,51,2017-03-30,29130,296964.14,1335.738902
1656,zhongzhuang,51,2017-03-31,26095,255375.818,1206.902188
1657,zhongzhuang,51,2017-04-01,34476,305421.198,1368.236554
1658,zhongzhuang,51,2017-04-02,30711,288618.974,1496.073265
1659,zhongzhuang,51,2017-04-03,36052,314300.978,1748.235816
1660,zhongzhuang,51,2017-04-04,22455,198985.34,1058.986064
1661,zhongzhuang,51,2017-04-05,18957,158777.766,1094.89839
1662,zhongzhuang,51,2017-04-06,13237,135859.484,625.007104
1663,zhongzhuang,51,2017-04-07,27717,269375.549,1137.994475
1664,zhongzhuang,51,2017-04-08,27823,256158.518,1164.966122
1665,zhongzhuang,51,2017-04-09,30618,274385.06,1432.05019
1666,zhongzhuang,51,2017-04-10,19953,195392.21,971.273119
1667,zhongzhuang,51,2017-04-11,26120,227817.709,1278.992244
1668,zhongzhuang,51,2017-04-12,21433,187156.97,1047.946924
1669,zhongzhuang,51,2017-04-13,38389,285720.38,1433.787893
1670,zhongzhuang,51,2017-04-14,35080,314590.421,1584.022146
1671,zhongzhuang,51,2017-04-15,42704,353353.303,1793.935559
1672,zhongzhuang,51,2017-04-16,34292,304467.899,1574.702659
1673,zhongzhuang,51,2017-04-17,28888,264619.468,1662.684186
1674,zhongzhuang,51,2017-04-18,21898,197446.728,1089.99815
1675,zhongzhuang,51,2017-04-19,26868,227239.464,1112.506377
1676,zhongzhuang,51,2017-04-20,21356,193256.33,947.256477
1677,zhongzhuang,51,2017-04-21,45107,376213.839,1981.121462
1678,zhongzhuang,51,2017-04-22,36270,323531.956,1582.896405
1679,zhongzhuang,51,2017-04-23,44865,374149.491,2070.087732
1680,zhongzhuang,51,2017-04-24,34242,287082.98,1331.18887
1681,zhongzhuang,51,2017-04-25,26208,207926.72,1132.80062
1682,zhongzhuang,51,2017-04-26,43037,331793.502,1735.664588
1683,zhongzhuang,51,2017-04-27,25661,265215.872,1365.486053
1684,zhongzhuang,51,2017-04-28,48397,491464.06,2208.975048
1685,zhongzhuang,51,2017-04-29,39800,368008.45,1625.397634
1686,zhongzhuang,51,2017-04-30,65858,584047.78,2498.256624
1687,zhongzhuang,51,2017-05-01,35735,327872.02,1593.82074
1688,zhongzhuang,51,2017-05-02,25598,194843.3,1285.5762
1689,zhongzhuang,51,2017-05-03,14816,139817.196,826.555558
1690,zhongzhuang,51,2017-05-04,22918,256902.964,1134.659514
1691,zhongzhuang,51,2017-05-05,35970,361588.334,1487.849264
1692,zhongzhuang,51,2017-05-06,43744,343467.362,1641.217854
1693,zhongzhuang,51,2017-05-07,43315,451855.572,2194.993564
1694,zhongzhuang,51,2017-05-08,39574,345993.5,1780.28717
1695,zhongzhuang,51,2017-05-09,37474,329932.16,1616.225094
1696,zhongzhuang,51,2017-05-10,50646,390085.75,1913.329246
1697,zhongzhuang,51,2017-05-11,35135,326413.738,1459.585617
1698,zhongzhuang,51,2017-05-12,38365,303083.49,1679.461938
1699,zhongzhuang,51,2017-05-13,56256,477794.71,2174.673029
1700,zhongzhuang,51,2017-05-14,41852,385755.058,1836.439324
1701,zhongzhuang,51,2017-05-15,39640,323993.682,1433.013032
1702,zhongzhuang,51,2017-05-16,27098,256823.88,1334.448777
1703,zhongzhuang,51,2017-05-17,43129,409521.067,1995.150219
1704,zhongzhuang,51,2017-05-18,41730,400522.96,1921.12661
1705,zhongzhuang,51,2017-05-19,36902,384057.0,1630.22579
1706,zhongzhuang,51,2017-05-20,49401,471173.68,2090.27541
1707,zhongzhuang,51,2017-05-21,46030,379236.66,1609.02525
1708,zhongzhuang,51,2017-05-22,59258,467918.182,2133.629298
1709,zhongzhuang,51,2017-05-23,37808,328814.12,1608.483446
1710,zhongzhuang,51,2017-05-24,24179,247206.22,1192.231544
1711,zhongzhuang,51,2017-05-25,63,510.5,3.5772
1712,zhongzhuang,52,2014-12-30,3,16.02,0.179
1713,zhongzhuang,52,2015-01-06,1,9.68,0.094
1714,zhongzhuang,52,2015-01-09,1,8.0,0.0458
1715,zhongzhuang,52,2015-01-18,2,9.26,0.015
1716,zhongzhuang,52,2015-01-23,1,11.0,0.0941
1717,zhongzhuang,52,2015-01-27,2,23.5,0.5
1718,zhongzhuang,52,2015-02-01,2,14.66,0.0612
1719,zhongzhuang,52,2015-02-02,1,1.5,0.0119
1720,zhongzhuang,52,2015-02-03,3,90.0,0.0281
1721,zhongzhuang,52,2015-03-07,16,60.5,0.3897
1722,zhongzhuang,52,2015-03-08,9,40.5,0.2749
1723,zhongzhuang,52,2015-03-13,1,4.0,0.04
1724,zhongzhuang,52,2015-03-26,2,25.16,0.121
1725,zhongzhuang,52,2015-03-29,2,11.76,0.111
1726,zhongzhuang,52,2015-04-03,6,131.0,1.0319
1727,zhongzhuang,52,2015-04-06,8,163.5,1.5007
1728,zhongzhuang,52,2015-04-12,1,0.5,0.01
1729,zhongzhuang,52,2015-04-14,1,16.0,0.04
1730,zhongzhuang,52,2015-04-22,35,132.5,0.924
1731,zhongzhuang,52,2015-04-26,21,82.5,0.7547
1732,zhongzhuang,52,2015-04-28,30,94.0,0.8262
1733,zhongzhuang,52,2015-04-29,42,141.0,1.2138
1734,zhongzhuang,52,2015-04-30,19,111.5,0.6283
1735,zhongzhuang,52,2015-05-02,11,70.0,0.4102
1736,zhongzhuang,52,2015-05-04,17,158.0,1.2927
1737,zhongzhuang,52,2015-05-07,2,14.5,0.0986
1738,zhongzhuang,52,2015-05-10,16,139.5,0.9419
1739,zhongzhuang,52,2015-05-12,3,5.0,0.0628
1740,zhongzhuang,52,2015-05-13,1,0.34,0.0028
1741,zhongzhuang,52,2015-05-15,12,157.5,0.5151
1742,zhongzhuang,52,2015-05-17,4,8.5,0.0851
1743,zhongzhuang,52,2015-05-18,2,4.0,0.029
1744,zhongzhuang,52,2015-05-22,44,215.2,1.3954
1745,zhongzhuang,52,2015-05-24,2,6.0,0.0604
1746,zhongzhuang,52,2015-05-25,1,4.0,0.016
1747,zhongzhuang,52,2015-05-31,2,1.5,0.0294
1748,zhongzhuang,52,2015-06-01,9,78.12,0.2976
1749,zhongzhuang,52,2015-06-04,7,52.0,0.2414
1750,zhongzhuang,52,2015-06-05,2,44.0,0.0979
1751,zhongzhuang,52,2015-06-07,12,146.4,1.238
1752,zhongzhuang,52,2015-06-08,6,28.5,0.288099
1753,zhongzhuang,52,2015-06-11,7,118.73,0.3129
1754,zhongzhuang,52,2015-06-13,14,168.0,1.0476
1755,zhongzhuang,52,2015-06-15,10,51.5,0.4584
1756,zhongzhuang,52,2015-06-16,7,70.0,0.646
1757,zhongzhuang,52,2015-06-22,30,189.48,1.1901
1758,zhongzhuang,52,2015-06-23,6,74.0,0.6667
1759,zhongzhuang,52,2015-06-24,12,147.0,1.2111
1760,zhongzhuang,52,2015-06-26,7,120.0,0.4
1761,zhongzhuang,52,2015-06-28,2,19.95,0.1362
1762,zhongzhuang,52,2015-06-30,6,20.97,0.211
1763,zhongzhuang,52,2015-07-02,1,7.0,0.0342
1764,zhongzhuang,52,2015-07-03,11,96.0,1.404
1765,zhongzhuang,52,2015-07-05,11,89.0,0.5179
1766,zhongzhuang,52,2015-07-06,1,1.0,0.01
1767,zhongzhuang,52,2015-07-07,4,35.31,0.1211
1768,zhongzhuang,52,2015-07-10,4,24.88,0.117
1769,zhongzhuang,52,2015-07-12,2,8.5,0.0379
1770,zhongzhuang,52,2015-07-13,3,24.0,0.1437
1771,zhongzhuang,52,2015-07-15,24,261.5,0.7922
1772,zhongzhuang,52,2015-07-17,3,20.0,0.08
1773,zhongzhuang,52,2015-07-18,4,14.0,0.1171
1774,zhongzhuang,52,2015-07-19,3,28.0,0.1355
1775,zhongzhuang,52,2015-07-20,3,72.0,0.3547
1776,zhongzhuang,52,2015-07-23,1,3.0,0.01
1777,zhongzhuang,52,2015-07-24,5,18.0,0.1668
1778,zhongzhuang,52,2015-07-25,7,28.84,0.2534
1779,zhongzhuang,52,2015-07-26,1,1.5,0.01
1780,zhongzhuang,52,2015-07-27,4,16.5,0.1211
1781,zhongzhuang,52,2015-07-30,1,2.16,0.03
1782,zhongzhuang,52,2015-07-31,7,8.0,0.0608
1783,zhongzhuang,52,2015-08-01,13,86.5,0.4069
1784,zhongzhuang,52,2015-08-03,5,19.5,0.2822
1785,zhongzhuang,52,2015-08-04,10,190.0,0.6065
1786,zhongzhuang,52,2015-08-05,5,7.5,0.0406
1787,zhongzhuang,52,2015-08-06,7,32.5,0.1869
1788,zhongzhuang,52,2015-08-07,5,24.0,0.1786
1789,zhongzhuang,52,2015-08-09,4,7.0,0.0612
1790,zhongzhuang,52,2015-08-10,2,2.0,0.023
1791,zhongzhuang,52,2015-08-12,2,13.74,0.1175
1792,zhongzhuang,52,2015-08-15,4,19.0,0.2115
1793,zhongzhuang,52,2015-08-16,1,1.0,0.01
1794,zhongzhuang,52,2015-08-17,3,11.0,0.0937
1795,zhongzhuang,52,2015-08-19,3,17.0,0.1595
1796,zhongzhuang,52,2015-08-21,3,26.76,0.24
1797,zhongzhuang,52,2015-08-22,5,44.8,0.4044
1798,zhongzhuang,52,2015-08-23,6,64.0,0.451
1799,zhongzhuang,52,2015-08-24,27,529.0,3.5267
1800,zhongzhuang,52,2015-08-26,2,1.9,0.0168
1801,zhongzhuang,52,2015-08-28,5,33.5,0.3798
1802,zhongzhuang,52,2015-08-29,16,98.0,0.7088
1803,zhongzhuang,52,2015-09-01,2,5.04,0.0357
1804,zhongzhuang,52,2015-09-04,6,61.0,0.1324
1805,zhongzhuang,52,2015-09-14,30,189.63,1.1138
1806,zhongzhuang,52,2015-09-15,13,89.0,0.7671
1807,zhongzhuang,52,2015-09-17,46,122.0,0.8294
1808,zhongzhuang,52,2015-09-18,3,5.0,0.058
